Country,Year,Age Group,Symptom,Medication,Activity
UK,2013,75-84,Changes in mood,Memantine,Social interactions
UK,2013,75-84,Changes in mood,Memantine,Healthy diet
UK,2013,85+,Memory loss,Donepezil,Daily exercise
UK,2013,85+,Memory loss,Donepezil,Cognitive therapy
UK,2013,85+,Memory loss,Donepezil,Social interactions
UK,2013,85+,Memory loss,Donepezil,Healthy diet
UK,2013,85+,Memory loss,Rivastigmine,Daily exercise
UK,2013,85+,Memory loss,Rivastigmine,Cognitive therapy
UK,2013,85+,Memory loss,Rivastigmine,Social interactions
UK,2013,85+,Memory loss,Rivastigmine,Healthy diet
UK,2013,85+,Memory loss,Galantamine,Daily exercise
UK,2013,85+,Memory loss,Galantamine,Cognitive therapy
UK,2013,85+,Memory loss,Galantamine,Social interactions
UK,2013,85+,Memory loss,Galantamine,Healthy diet
UK,2013,85+,Memory loss,Memantine,Daily exercise
UK,2013,85+,Memory loss,Memantine,Cognitive therapy
UK,2013,85+,Memory loss,Memantine,Social interactions
UK,2013,85+,Memory loss,Memantine,Healthy diet
UK,2013,85+,Confusion,Donepezil,Daily exercise
UK,2013,85+,Confusion,Donepezil,Cognitive therapy
UK,2013,85+,Confusion,Donepezil,Social interactions
UK,2013,85+,Confusion,Donepezil,Healthy diet
UK,2013,85+,Confusion,Rivastigmine,Daily exercise
UK,2013,85+,Confusion,Rivastigmine,Cognitive therapy
UK,2013,85+,Confusion,Rivastigmine,Social interactions
UK,2013,85+,Confusion,Rivastigmine,Healthy diet
UK,2013,85+,Confusion,Galantamine,Daily exercise
UK,2013,85+,Confusion,Galantamine,Cognitive therapy
UK,2013,85+,Confusion,Galantamine,Social interactions
UK,2013,85+,Confusion,Galantamine,Healthy diet
UK,2013,85+,Confusion,Memantine,Daily exercise
UK,2013,85+,Confusion,Memantine,Cognitive therapy
UK,2013,85+,Confusion,Memantine,Social interactions
UK,2013,85+,Confusion,Memantine,Healthy diet
UK,2013,85+,Difficulty with language,Donepezil,Daily exercise
UK,2013,85+,Difficulty with language,Donepezil,Cognitive therapy
UK,2013,85+,Difficulty with language,Donepezil,Social interactions
UK,2013,85+,Difficulty with language,Donepezil,Healthy diet
UK,2013,85+,Difficulty with language,Rivastigmine,Daily exercise
UK,2013,85+,Difficulty with language,Rivastigmine,Cognitive therapy
UK,2013,85+,Difficulty with language,Rivastigmine,Social interactions
UK,2013,85+,Difficulty with language,Rivastigmine,Healthy diet
UK,2013,85+,Difficulty with language,Galantamine,Daily exercise
UK,2013,85+,Difficulty with language,Galantamine,Cognitive therapy
UK,2013,85+,Difficulty with language,Galantamine,Social interactions
UK,2013,85+,Difficulty with language,Galantamine,Healthy diet
UK,2013,85+,Difficulty with language,Memantine,Daily exercise
UK,2013,85+,Difficulty with language,Memantine,Cognitive therapy
UK,2013,85+,Difficulty with language,Memantine,Social interactions
UK,2013,85+,Difficulty with language,Memantine,Healthy diet
UK,2013,85+,Disorientation,Donepezil,Daily exercise
UK,2013,85+,Disorientation,Donepezil,Cognitive therapy
UK,2013,85+,Disorientation,Donepezil,Social interactions
UK,2013,85+,Disorientation,Donepezil,Healthy diet
UK,2013,85+,Disorientation,Rivastigmine,Daily exercise
UK,2013,85+,Disorientation,Rivastigmine,Cognitive therapy
UK,2013,85+,Disorientation,Rivastigmine,Social interactions
UK,2013,85+,Disorientation,Rivastigmine,Healthy diet
UK,2013,85+,Disorientation,Galantamine,Daily exercise
UK,2013,85+,Disorientation,Galantamine,Cognitive therapy
UK,2013,85+,Disorientation,Galantamine,Social interactions
UK,2013,85+,Disorientation,Galantamine,Healthy diet
UK,2013,85+,Disorientation,Memantine,Daily exercise
UK,2013,85+,Disorientation,Memantine,Cognitive therapy
UK,2013,85+,Disorientation,Memantine,Social interactions
UK,2013,85+,Disorientation,Memantine,Healthy diet
UK,2013,85+,Changes in mood,Donepezil,Daily exercise
UK,2013,85+,Changes in mood,Donepezil,Cognitive therapy
UK,2013,85+,Changes in mood,Donepezil,Social interactions
UK,2013,85+,Changes in mood,Donepezil,Healthy diet
UK,2013,85+,Changes in mood,Rivastigmine,Daily exercise
UK,2013,85+,Changes in mood,Rivastigmine,Cognitive therapy
UK,2013,85+,Changes in mood,Rivastigmine,Social interactions
UK,2013,85+,Changes in mood,Rivastigmine,Healthy diet
UK,2013,85+,Changes in mood,Galantamine,Daily exercise
UK,2013,85+,Changes in mood,Galantamine,Cognitive therapy
UK,2013,85+,Changes in mood,Galantamine,Social interactions
UK,2013,85+,Changes in mood,Galantamine,Healthy diet
UK,2013,85+,Changes in mood,Memantine,Daily exercise
UK,2013,85+,Changes in mood,Memantine,Cognitive therapy
UK,2013,85+,Changes in mood,Memantine,Social interactions
UK,2013,85+,Changes in mood,Memantine,Healthy diet
UK,2014,<65,Memory loss,Donepezil,Daily exercise
UK,2014,<65,Memory loss,Donepezil,Cognitive therapy
UK,2014,<65,Memory loss,Donepezil,Social interactions
UK,2014,<65,Memory loss,Donepezil,Healthy diet
UK,2014,<65,Memory loss,Rivastigmine,Daily exercise
UK,2014,<65,Memory loss,Rivastigmine,Cognitive therapy
UK,2014,<65,Memory loss,Rivastigmine,Social interactions
UK,2014,<65,Memory loss,Rivastigmine,Healthy diet
UK,2014,<65,Memory loss,Galantamine,Daily exercise
UK,2014,<65,Memory loss,Galantamine,Cognitive therapy
UK,2014,<65,Memory loss,Galantamine,Social interactions
UK,2014,<65,Memory loss,Galantamine,Healthy diet
UK,2014,<65,Memory loss,Memantine,Daily exercise
UK,2014,<65,Memory loss,Memantine,Cognitive therapy
UK,2014,<65,Memory loss,Memantine,Social interactions
UK,2014,<65,Memory loss,Memantine,Healthy diet
UK,2014,<65,Confusion,Donepezil,Daily exercise
UK,2014,<65,Confusion,Donepezil,Cognitive therapy
UK,2014,<65,Confusion,Donepezil,Social interactions
UK,2014,<65,Confusion,Donepezil,Healthy diet
UK,2014,<65,Confusion,Rivastigmine,Daily exercise
UK,2014,<65,Confusion,Rivastigmine,Cognitive therapy
UK,2014,<65,Confusion,Rivastigmine,Social interactions
UK,2014,<65,Confusion,Rivastigmine,Healthy diet
UK,2014,<65,Confusion,Galantamine,Daily exercise
UK,2014,<65,Confusion,Galantamine,Cognitive therapy
UK,2014,<65,Confusion,Galantamine,Social interactions
UK,2014,<65,Confusion,Galantamine,Healthy diet
UK,2014,<65,Confusion,Memantine,Daily exercise
UK,2014,<65,Confusion,Memantine,Cognitive therapy
UK,2014,<65,Confusion,Memantine,Social interactions
UK,2014,<65,Confusion,Memantine,Healthy diet
UK,2014,<65,Difficulty with language,Donepezil,Daily exercise
UK,2014,<65,Difficulty with language,Donepezil,Cognitive therapy
UK,2014,<65,Difficulty with language,Donepezil,Social interactions
UK,2014,<65,Difficulty with language,Donepezil,Healthy diet
UK,2014,<65,Difficulty with language,Rivastigmine,Daily exercise
UK,2014,<65,Difficulty with language,Rivastigmine,Cognitive therapy
UK,2014,<65,Difficulty with language,Rivastigmine,Social interactions
UK,2014,<65,Difficulty with language,Rivastigmine,Healthy diet
UK,2014,<65,Difficulty with language,Galantamine,Daily exercise
UK,2014,<65,Difficulty with language,Galantamine,Cognitive therapy
UK,2014,<65,Difficulty with language,Galantamine,Social interactions
UK,2014,<65,Difficulty with language,Galantamine,Healthy diet
UK,2014,<65,Difficulty with language,Memantine,Daily exercise
UK,2014,<65,Difficulty with language,Memantine,Cognitive therapy
UK,2014,<65,Difficulty with language,Memantine,Social interactions
UK,2014,<65,Difficulty with language,Memantine,Healthy diet
UK,2014,<65,Disorientation,Donepezil,Daily exercise
UK,2014,<65,Disorientation,Donepezil,Cognitive therapy
UK,2014,<65,Disorientation,Donepezil,Social interactions
UK,2014,<65,Disorientation,Donepezil,Healthy diet
UK,2014,<65,Disorientation,Rivastigmine,Daily exercise
UK,2014,<65,Disorientation,Rivastigmine,Cognitive therapy
UK,2014,<65,Disorientation,Rivastigmine,Social interactions
UK,2014,<65,Disorientation,Rivastigmine,Healthy diet
UK,2014,<65,Disorientation,Galantamine,Daily exercise
UK,2014,<65,Disorientation,Galantamine,Cognitive therapy
UK,2014,<65,Disorientation,Galantamine,Social interactions
UK,2014,<65,Disorientation,Galantamine,Healthy diet
UK,2014,<65,Disorientation,Memantine,Daily exercise
UK,2014,<65,Disorientation,Memantine,Cognitive therapy
UK,2014,<65,Disorientation,Memantine,Social interactions
UK,2014,<65,Disorientation,Memantine,Healthy diet
UK,2014,<65,Changes in mood,Donepezil,Daily exercise
UK,2014,<65,Changes in mood,Donepezil,Cognitive therapy
UK,2014,<65,Changes in mood,Donepezil,Social interactions
UK,2014,<65,Changes in mood,Donepezil,Healthy diet
UK,2014,<65,Changes in mood,Rivastigmine,Daily exercise
UK,2014,<65,Changes in mood,Rivastigmine,Cognitive therapy
UK,2014,<65,Changes in mood,Rivastigmine,Social interactions
UK,2014,<65,Changes in mood,Rivastigmine,Healthy diet
UK,2014,<65,Changes in mood,Galantamine,Daily exercise
UK,2014,<65,Changes in mood,Galantamine,Cognitive therapy
UK,2014,<65,Changes in mood,Galantamine,Social interactions
UK,2014,<65,Changes in mood,Galantamine,Healthy diet
UK,2014,<65,Changes in mood,Memantine,Daily exercise
UK,2014,<65,Changes in mood,Memantine,Cognitive therapy
UK,2014,<65,Changes in mood,Memantine,Social interactions
UK,2014,<65,Changes in mood,Memantine,Healthy diet
UK,2014,65-74,Memory loss,Donepezil,Daily exercise
UK,2014,65-74,Memory loss,Donepezil,Cognitive therapy
UK,2014,65-74,Memory loss,Donepezil,Social interactions
UK,2014,65-74,Memory loss,Donepezil,Healthy diet
UK,2014,65-74,Memory loss,Rivastigmine,Daily exercise
UK,2014,65-74,Memory loss,Rivastigmine,Cognitive therapy
UK,2014,65-74,Memory loss,Rivastigmine,Social interactions
UK,2014,65-74,Memory loss,Rivastigmine,Healthy diet
UK,2014,65-74,Memory loss,Galantamine,Daily exercise
UK,2014,65-74,Memory loss,Galantamine,Cognitive therapy
UK,2014,65-74,Memory loss,Galantamine,Social interactions
UK,2014,65-74,Memory loss,Galantamine,Healthy diet
UK,2014,65-74,Memory loss,Memantine,Daily exercise
UK,2014,65-74,Memory loss,Memantine,Cognitive therapy
UK,2014,65-74,Memory loss,Memantine,Social interactions
UK,2014,65-74,Memory loss,Memantine,Healthy diet
UK,2014,65-74,Confusion,Donepezil,Daily exercise
UK,2014,65-74,Confusion,Donepezil,Cognitive therapy
UK,2014,65-74,Confusion,Donepezil,Social interactions
UK,2014,65-74,Confusion,Donepezil,Healthy diet
UK,2014,65-74,Confusion,Rivastigmine,Daily exercise
UK,2014,65-74,Confusion,Rivastigmine,Cognitive therapy
UK,2014,65-74,Confusion,Rivastigmine,Social interactions
UK,2014,65-74,Confusion,Rivastigmine,Healthy diet
UK,2014,65-74,Confusion,Galantamine,Daily exercise
UK,2014,65-74,Confusion,Galantamine,Cognitive therapy
UK,2014,65-74,Confusion,Galantamine,Social interactions
UK,2014,65-74,Confusion,Galantamine,Healthy diet
UK,2014,65-74,Confusion,Memantine,Daily exercise
UK,2014,65-74,Confusion,Memantine,Cognitive therapy
UK,2014,65-74,Confusion,Memantine,Social interactions
UK,2014,65-74,Confusion,Memantine,Healthy diet
UK,2014,65-74,Difficulty with language,Donepezil,Daily exercise
UK,2014,65-74,Difficulty with language,Donepezil,Cognitive therapy
UK,2014,65-74,Difficulty with language,Donepezil,Social interactions
UK,2014,65-74,Difficulty with language,Donepezil,Healthy diet
UK,2014,65-74,Difficulty with language,Rivastigmine,Daily exercise
UK,2014,65-74,Difficulty with language,Rivastigmine,Cognitive therapy
UK,2014,65-74,Difficulty with language,Rivastigmine,Social interactions
UK,2014,65-74,Difficulty with language,Rivastigmine,Healthy diet
UK,2014,65-74,Difficulty with language,Galantamine,Daily exercise
UK,2014,65-74,Difficulty with language,Galantamine,Cognitive therapy
UK,2014,65-74,Difficulty with language,Galantamine,Social interactions
UK,2014,65-74,Difficulty with language,Galantamine,Healthy diet
UK,2014,65-74,Difficulty with language,Memantine,Daily exercise
UK,2014,65-74,Difficulty with language,Memantine,Cognitive therapy
UK,2014,65-74,Difficulty with language,Memantine,Social interactions
UK,2014,65-74,Difficulty with language,Memantine,Healthy diet
UK,2014,65-74,Disorientation,Donepezil,Daily exercise
UK,2014,65-74,Disorientation,Donepezil,Cognitive therapy
UK,2014,65-74,Disorientation,Donepezil,Social interactions
UK,2014,65-74,Disorientation,Donepezil,Healthy diet
UK,2014,65-74,Disorientation,Rivastigmine,Daily exercise
UK,2014,65-74,Disorientation,Rivastigmine,Cognitive therapy
UK,2014,65-74,Disorientation,Rivastigmine,Social interactions
UK,2014,65-74,Disorientation,Rivastigmine,Healthy diet
UK,2014,65-74,Disorientation,Galantamine,Daily exercise
UK,2014,65-74,Disorientation,Galantamine,Cognitive therapy
UK,2014,65-74,Disorientation,Galantamine,Social interactions
UK,2014,65-74,Disorientation,Galantamine,Healthy diet
UK,2014,65-74,Disorientation,Memantine,Daily exercise
UK,2014,65-74,Disorientation,Memantine,Cognitive therapy
UK,2014,65-74,Disorientation,Memantine,Social interactions
UK,2014,65-74,Disorientation,Memantine,Healthy diet
UK,2014,65-74,Changes in mood,Donepezil,Daily exercise
UK,2014,65-74,Changes in mood,Donepezil,Cognitive therapy
UK,2014,65-74,Changes in mood,Donepezil,Social interactions
UK,2014,65-74,Changes in mood,Donepezil,Healthy diet
UK,2014,65-74,Changes in mood,Rivastigmine,Daily exercise
UK,2014,65-74,Changes in mood,Rivastigmine,Cognitive therapy
UK,2014,65-74,Changes in mood,Rivastigmine,Social interactions
UK,2014,65-74,Changes in mood,Rivastigmine,Healthy diet
UK,2014,65-74,Changes in mood,Galantamine,Daily exercise
UK,2014,65-74,Changes in mood,Galantamine,Cognitive therapy
UK,2014,65-74,Changes in mood,Galantamine,Social interactions
UK,2014,65-74,Changes in mood,Galantamine,Healthy diet
UK,2014,65-74,Changes in mood,Memantine,Daily exercise
UK,2014,65-74,Changes in mood,Memantine,Cognitive therapy
UK,2014,65-74,Changes in mood,Memantine,Social interactions
UK,2014,65-74,Changes in mood,Memantine,Healthy diet
UK,2014,75-84,Memory loss,Donepezil,Daily exercise
UK,2014,75-84,Memory loss,Donepezil,Cognitive therapy
UK,2014,75-84,Memory loss,Donepezil,Social interactions
UK,2014,75-84,Memory loss,Donepezil,Healthy diet
UK,2014,75-84,Memory loss,Rivastigmine,Daily exercise
UK,2014,75-84,Memory loss,Rivastigmine,Cognitive therapy
UK,2014,75-84,Memory loss,Rivastigmine,Social interactions
UK,2014,75-84,Memory loss,Rivastigmine,Healthy diet
UK,2014,75-84,Memory loss,Galantamine,Daily exercise
UK,2014,75-84,Memory loss,Galantamine,Cognitive therapy
UK,2014,75-84,Memory loss,Galantamine,Social interactions
UK,2014,75-84,Memory loss,Galantamine,Healthy diet
UK,2014,75-84,Memory loss,Memantine,Daily exercise
UK,2014,75-84,Memory loss,Memantine,Cognitive therapy
UK,2014,75-84,Memory loss,Memantine,Social interactions
UK,2014,75-84,Memory loss,Memantine,Healthy diet
UK,2014,75-84,Confusion,Donepezil,Daily exercise
UK,2014,75-84,Confusion,Donepezil,Cognitive therapy
UK,2014,75-84,Confusion,Donepezil,Social interactions
UK,2014,75-84,Confusion,Donepezil,Healthy diet
UK,2014,75-84,Confusion,Rivastigmine,Daily exercise
UK,2014,75-84,Confusion,Rivastigmine,Cognitive therapy
UK,2014,75-84,Confusion,Rivastigmine,Social interactions
UK,2014,75-84,Confusion,Rivastigmine,Healthy diet
UK,2014,75-84,Confusion,Galantamine,Daily exercise
UK,2014,75-84,Confusion,Galantamine,Cognitive therapy
UK,2014,75-84,Confusion,Galantamine,Social interactions
UK,2014,75-84,Confusion,Galantamine,Healthy diet
UK,2014,75-84,Confusion,Memantine,Daily exercise
UK,2014,75-84,Confusion,Memantine,Cognitive therapy
UK,2014,75-84,Confusion,Memantine,Social interactions
UK,2014,75-84,Confusion,Memantine,Healthy diet
UK,2014,75-84,Difficulty with language,Donepezil,Daily exercise
UK,2014,75-84,Difficulty with language,Donepezil,Cognitive therapy
UK,2014,75-84,Difficulty with language,Donepezil,Social interactions
UK,2014,75-84,Difficulty with language,Donepezil,Healthy diet
UK,2014,75-84,Difficulty with language,Rivastigmine,Daily exercise
UK,2014,75-84,Difficulty with language,Rivastigmine,Cognitive therapy
UK,2014,75-84,Difficulty with language,Rivastigmine,Social interactions
UK,2014,75-84,Difficulty with language,Rivastigmine,Healthy diet
UK,2014,75-84,Difficulty with language,Galantamine,Daily exercise
UK,2014,75-84,Difficulty with language,Galantamine,Cognitive therapy
UK,2014,75-84,Difficulty with language,Galantamine,Social interactions
UK,2014,75-84,Difficulty with language,Galantamine,Healthy diet
UK,2014,75-84,Difficulty with language,Memantine,Daily exercise
UK,2014,75-84,Difficulty with language,Memantine,Cognitive therapy
UK,2014,75-84,Difficulty with language,Memantine,Social interactions
UK,2014,75-84,Difficulty with language,Memantine,Healthy diet
UK,2014,75-84,Disorientation,Donepezil,Daily exercise
UK,2014,75-84,Disorientation,Donepezil,Cognitive therapy
UK,2014,75-84,Disorientation,Donepezil,Social interactions
UK,2014,75-84,Disorientation,Donepezil,Healthy diet
UK,2014,75-84,Disorientation,Rivastigmine,Daily exercise
UK,2014,75-84,Disorientation,Rivastigmine,Cognitive therapy
UK,2014,75-84,Disorientation,Rivastigmine,Social interactions
UK,2014,75-84,Disorientation,Rivastigmine,Healthy diet
UK,2014,75-84,Disorientation,Galantamine,Daily exercise
UK,2014,75-84,Disorientation,Galantamine,Cognitive therapy
UK,2014,75-84,Disorientation,Galantamine,Social interactions
UK,2014,75-84,Disorientation,Galantamine,Healthy diet
UK,2014,75-84,Disorientation,Memantine,Daily exercise
UK,2014,75-84,Disorientation,Memantine,Cognitive therapy
UK,2014,75-84,Disorientation,Memantine,Social interactions
UK,2014,75-84,Disorientation,Memantine,Healthy diet
UK,2014,75-84,Changes in mood,Donepezil,Daily exercise
UK,2014,75-84,Changes in mood,Donepezil,Cognitive therapy
UK,2014,75-84,Changes in mood,Donepezil,Social interactions
UK,2014,75-84,Changes in mood,Donepezil,Healthy diet
UK,2014,75-84,Changes in mood,Rivastigmine,Daily exercise
UK,2014,75-84,Changes in mood,Rivastigmine,Cognitive therapy
UK,2014,75-84,Changes in mood,Rivastigmine,Social interactions
UK,2014,75-84,Changes in mood,Rivastigmine,Healthy diet
UK,2014,75-84,Changes in mood,Galantamine,Daily exercise
UK,2014,75-84,Changes in mood,Galantamine,Cognitive therapy
UK,2014,75-84,Changes in mood,Galantamine,Social interactions
UK,2014,75-84,Changes in mood,Galantamine,Healthy diet
UK,2014,75-84,Changes in mood,Memantine,Daily exercise
UK,2014,75-84,Changes in mood,Memantine,Cognitive therapy
UK,2014,75-84,Changes in mood,Memantine,Social interactions
UK,2014,75-84,Changes in mood,Memantine,Healthy diet
UK,2014,85+,Memory loss,Donepezil,Daily exercise
UK,2014,85+,Memory loss,Donepezil,Cognitive therapy
